id,question,answer,mean_sim,max_sim,min_sim,std_sim,range_sim
644,Bọn hầu_cận trong phủ chúa làm càn tác_oai_tác_quái trong dân_chúng thế_nào,Tất_cả 3 đáp_án trên,0.3738443851470947,0.3837607502937317,0.3545796275138855,0.013624200597405434,0.02918112277984619
645,Bà cung_nhân của tác_giả sai người chặt cây gì,Cây lê_cây lựu,0.9332273602485657,0.9707425832748413,0.8733243942260742,0.04280567169189453,0.09741818904876709
646,Hiện_thực thời vua Lê_chúa Trịnh được khắc_hoạ qua bài như_thế_nào,Cả 3 đáp_án trên,0.524183988571167,0.5731189846992493,0.4992484450340271,0.034604378044605255,0.07387053966522217
647,Thể_loại tác_giả sử_dụng trong Chuyện cũ trong phủ chúa Trịnh có đặc_điểm gì nổi_bật,Người viết ghi_chép tuỳ_hứng tản_mạn không cần hệ_thống kết_cấu,0.8735861778259277,0.8865567445755005,0.8539221286773682,0.014138735830783844,0.032634615898132324
648,Cụm_từ triệu bất_thường trong câu văn trên có ý_nghĩa gì,Dấu_hiệu không lành điềm gở,0.8566765785217285,0.8860675096511841,0.8321601152420044,0.02227586880326271,0.05390739440917969
649,Nhận_định đúng nhất về nghệ_thuật thể_hiện thói ăn_chơi xa_xỉ vô_độ của chúa Trịnh,Cả A B C đều đúng,0.6543287038803101,0.6717487573623657,0.6195465922355652,0.024594692513346672,0.05220216512680054
650,Tên tướng giặc nào phải thắt_cổ tự_vẫn,Sầm_Nghi_Đống,0.8647740483283997,0.8904527425765991,0.8481384515762329,0.018420252948999405,0.04231429100036621
651,Thái_độ của vua_tôi Lê_Chiêu_Thống khi giặc Thanh bị tiêu giệt,Vua_tôi Lê_Chiêu_Thống chạy trốn,0.9495961666107178,0.9714862704277039,0.9299043416976929,0.017046771943569183,0.041581928730010986
652,Vì đâu mà vua_tôi Lê_Chiêu_Thống lại lâm vào tình_trạng của kẻ vong_quốc,Vì mưu lợi riêng của dòng_họ đã đem vận_mệnh của dân_tộc đặt vào tay quân xâm_lược,0.8913462162017822,0.9073716402053833,0.8753207921981812,0.016025424003601074,0.03205084800720215
653,Hoàng_Lê nhất_thống chí xây_dựng hình_ảnh vua Quang_Trung như_thế_nào,Cả 3 đáp_án trên,0.5369458794593811,0.5527806282043457,0.5274618864059448,0.011269697919487953,0.02531874179840088
654,Hình_ảnh quân tướng nhà Thanh thua trận được miêu_tả như_thế_nào,Cả 3 đáp_án trên,0.5616454482078552,0.5677688121795654,0.5559158325195312,0.004846963565796614,0.01185297966003418
655,Trong những đoạn văn nói về cảnh bỏ chạy khốn_cùng của vua Lê_Chiêu_Thống tác_giả vẫn gửi_gắm cảm_xúc trong đó theo em cảm_xúc đó là gì,Sự tiếc_nuối,0.8631380200386047,0.9526206254959106,0.785776674747467,0.06865089386701584,0.1668439507484436
656,Ý nào sau đây nói đúng thái_độ của tác_giả cựu_thần của nhà Lê_dành cho vua Quang_Trung,Tôn_trọng sự_thật lịch_sử và có ý_thức dân_tộc sâu_sắc phản_ánh trung_thực lịch_sử viết về người anh_hùng dân_tộc bằng cảm_hứng ngợi_ca,0.9140462875366211,0.9336150884628296,0.8898419141769409,0.018168464303016663,0.04377317428588867
657,Nguyễn_Huệ lên_ngôi và đốc xuất đại_quân vào_khoảng thời_gian nào,Ngày 25 tháng Chạp,0.9761752486228943,0.9942996501922607,0.9399394392967224,0.025622574612498283,0.05436021089553833
658,Tên tác_phẩm Hoàng_Lê nhất_thống chí có nghĩa là gì,Ghi_chép về sự thống_nhất vương_triều nhà Lê,0.8374074101448059,0.8831326365470886,0.7970820665359497,0.035336896777153015,0.08605057001113892
659,Văn_bản do ai sáng_tác,Ngô gia văn_phái,0.8130132555961609,0.8361502885818481,0.7862029075622559,0.020555702969431877,0.049947381019592285
660,Đoạn trích Hoàng_Lê nhất_thống chí thuộc hồi thứ bao_nhiêu,Hồi thứ 14,0.9584312438964844,0.96251380443573,0.9525524377822876,0.004260427784174681,0.009961366653442383
661,Dòng nào nói đúng ý_nghĩa của tác_phẩm HoàngLê nhất_thống chí,Ghi_chép việc vua Lê_thống_nhất đất_nước,0.8891468644142151,0.9040785431861877,0.8751435279846191,0.011830893345177174,0.028935015201568604
662,Nội_dung chính của câu văn sau là gì Trong khoảng vũ_trụ đất nào sao ấy đều đã phân_biệt rõ_ràng phương Nam phương Bắc chia nhau mà cai_trị,Khẳng_định chủ_quyền của dân_tộc ta và hành_động xâm_lăng phi_nghĩa trái đạo trời của giặc,0.7925271987915039,0.8221843242645264,0.7665078639984131,0.022874906659126282,0.05567646026611328
663,Cuộc_chiến của vua Quang_Trung trước giặc nào của Trung_Quốc,Giặc Thanh,0.9381369948387146,0.9437481164932251,0.9297699928283691,0.006030090153217316,0.013978123664855957
664,Vua_Quang_Trung mở tiệc khao_quân vào ngày 30 tháng_chạp nhằm mục_đích gì,Tất_cả các đáp_án trên,0.5383604764938354,0.5553601980209351,0.5217077732086182,0.013740736059844494,0.033652424812316895
665,Tướng giặc Tôn_Sĩ_Nghị hèn_nhát thảm_hại như như_thế_nào,Sợ mất mật ngựa không kịp đóng yên người không kịp mặc áo giápchuồn trước qua cầu_phao,0.9108675122261047,0.926338791847229,0.8959482908248901,0.012413006275892258,0.030390501022338867
685,Thái_độ của vua_tôi Lê_Chiêu_Thống khi giặc Thanh bị tiêu giệt,Vua_tôi Lê_Chiêu_Thống chạy trốn,0.0,0.0,0.0,0.0,0.0
705,Văn_bản do ai sáng_tác,Ngô gia văn_phái,0.8130132555961609,0.8361502885818481,0.7862029075622559,0.020555702969431877,0.049947381019592285
706,Đoạn trích Hoàng_Lê nhất_thống chí thuộc hồi thứ bao_nhiêu,Hồi thứ 14,0.9584312438964844,0.96251380443573,0.9525524377822876,0.004260427784174681,0.009961366653442383
707,Cuộc_chiến của vua Quang_Trung trước giặc nào của Trung_Quốc,Giặc Thanh,0.9381369948387146,0.9437481164932251,0.9297699928283691,0.006030090153217316,0.013978123664855957
708,Tác_phẩm được viết bằng chữ Hán ghi_chép lại sự thống_nhất của vương_triều nhà Lê_thời_điểm Tây_Sơn diệt Trịnh trả lại Bắc_Hà cho vua Lê_đúng hay sai,Đúng,0.9311133623123169,0.9311133623123169,0.9311133623123169,0.0,0.0
709,Nguyễn_Huệ lên_ngôi và đốc xuất đại_quân vào_khoảng thời_gian nào,Ngày 25 tháng Chạp,0.9761752486228943,0.9942996501922607,0.9399394392967224,0.025622574612498283,0.05436021089553833
710,Vua_Quang_Trung mở tiệc khao_quân vào ngày 30 tháng_chạp nhằm mục_đích gì,Tất_cả các đáp_án trên,0.5383604764938354,0.5553601980209351,0.5217077732086182,0.013740736059844494,0.033652424812316895
711,Tên tướng giặc nào phải thắt_cổ tự_vẫn,Sầm_Nghi_Đống,0.8647740483283997,0.8904527425765991,0.8481384515762329,0.018420252948999405,0.04231429100036621
712,Thái_độ của vua_tôi Lê_Chiêu_Thống khi giặc Thanh bị tiêu giệt,Vua_tôi Lê_Chiêu_Thống chạy trốn,0.745805561542511,0.9473978281021118,0.36011457443237305,0.2728182077407837,0.5872832536697388
713,Hoàng_Lê nhất_thống chí xây_dựng hình_ảnh vua Quang_Trung như_thế_nào,Cả 3 đáp_án trên,0.5369458794593811,0.5527806282043457,0.5274618864059448,0.011269697919487953,0.02531874179840088
714,Hình_ảnh quân tướng nhà Thanh thua trận được miêu_tả như_thế_nào,Cả 3 đáp_án trên,0.5616454482078552,0.5677688121795654,0.5559158325195312,0.004846963565796614,0.01185297966003418
715,Ý nói đúng nhất nội_dung của Hồi thứ mười bốn trích Hoàng_Lê nhất_thống chí là gì,Cả A B C đều đúng,0.6684544086456299,0.7248828411102295,0.5626692771911621,0.07485707849264145,0.16221356391906738
716,Nhận_định nói đúng nhất những biểu_hiện trí_tuệ sáng_suốt và nhạy_bén của Nguyễn_Huệ,Cả A B C đều đúng,0.6766049861907959,0.7049392461776733,0.6404809951782227,0.02688526175916195,0.06445825099945068
717,Nhận_định nào nói đúng nhất nội_dung của những đoạn văn tả cảnh vua Quang_Trung ra trận,Cả A B C đều đúng,0.6133999228477478,0.6288439631462097,0.5863493084907532,0.019191699102520943,0.04249465465545654
718,Tại_sao tác_giả trung_thành với nhà Lê_nhưng viết chân_thực về Quang_Trung kẻ_thù của họ,Cả A và B đều đúng,0.8860399127006531,0.8919576406478882,0.8773742914199829,0.006262669339776039,0.014583349227905273
719,Trong những đoạn văn nói về cảnh bỏ chạy khốn_cùng của vua Lê_Chiêu_Thống tác_giả vẫn gửi_gắm cảm_xúc trong đó theo em cảm_xúc đó là gì,Sự tiếc_nuối,0.8631380200386047,0.9526206254959106,0.785776674747467,0.06865089386701584,0.1668439507484436
720,Câu_thơ Buồn trông nội cỏ rầu_rầu Chân_mây mặt_đất một màu xanh_xanh từ nào được sử_dụng với nghĩa chuyển,Chân_mây,0.9193790555000305,0.9220020771026611,0.9167614579200745,0.0021394770592451096,0.00524061918258667
721,Từ giai_nhân là từ mượn tiếng nước nào,Hán,0.8880430459976196,0.893941342830658,0.8821446895599365,0.005898326635360718,0.011796653270721436
722,Nhận_định nào nói đầy_đủ nhất các hình_thức phát_triển từ_vựng tiếng Việt,Cả A và B đều đúng,0.7976958155632019,0.8292628526687622,0.7752472162246704,0.02297510765492916,0.0540156364440918
723,Thế_nào là cách tạo từ mới,Kết_hợp cả B và C,0.7868843078613281,0.8263022899627686,0.7150882482528687,0.05084879323840141,0.1112140417098999
724,Trong tiếng Việt chúng_ta sử_dụng mượn ngôn_ngữ của nước nào nhiều nhất,Tiếng Hán,0.9562774300575256,0.9661465287208557,0.9419102668762207,0.010393085889518261,0.02423626184463501
725,Trong câu_thơ Ngày xuân em hãy còn dài Xót tình máu_mủ thay lời nước_non từ xuân được sử_dụng với nghĩa nào,Nghĩa chuyển chỉ tuổi_trẻ,0.7826325297355652,0.9514017105102539,0.512819230556488,0.1927798092365265,0.43858247995376587
726,Các từ như xà_phòng ô_tô ôxi rađiô cà_phê canô là từ mượn có nguồn_gốc từ đâu,Châu_Âu,0.9067772030830383,0.9447283148765564,0.8795976638793945,0.027658864855766296,0.06513065099716187
727,Ý nào sau đây không phải cách để phát_triển từ_vựng,Pha_trộn từ giữa các quốc_gia,0.8360939025878906,0.9108457565307617,0.7015383243560791,0.09534065425395966,0.20930743217468262
728,Câu_thơ Mặt_trời của mẹ em nằm trên lưng từ mặt_trời được sử_dụng với nghĩa nào,Nghĩa chuyển chỉ đứa con là nguồn sống niềm tin và hi_vọng của người mẹ,0.8359153270721436,0.9043173789978027,0.7815268635749817,0.0510990135371685,0.12279051542282104
729,Mô_hình thế_giới X trong đó X là các danh_từ như ví quần_áo điện_thoại laptop có phải là từ_ngữ mới không,Có,0.9908426403999329,0.9908426403999329,0.9908426403999329,0.0,0.0
730,Từ tài_tử là từ mượn tiếng nước nào,Hán,0.8985826969146729,0.9063515663146973,0.8908138275146484,0.007768869400024414,0.015537738800048828
739,Cách phát_triển từ_vựng mà em biết là gì,Cả 3 đáp_án trên,0.5125400424003601,0.5243151187896729,0.4944729208946228,0.012969986535608768,0.02984219789505005
740,Trong câu_thơ Ngày xuân em hãy còn dài Xót tình máu_mủ thay lời nước_non từ xuân được sử_dụng với nghĩa nào,Nghĩa chuyển chỉ tuổi_trẻ,0.8677759170532227,0.9514017105102539,0.7682492733001709,0.07561229914426804,0.183152437210083
741,Câu_thơ Buồn trông nội cỏ rầu_rầu Chân_mây mặt_đất một màu xanh_xanh từ nào được sử_dụng với nghĩa chuyển,Chân_mây,0.9193790555000305,0.9220020771026611,0.9167614579200745,0.0021394770592451096,0.00524061918258667
742,Mô_hình thế_giới X trong đó X là các danh_từ như ví quần_áo điện_thoại laptop có phải là từ_ngữ mới không,Có,0.9908426403999329,0.9908426403999329,0.9908426403999329,0.0,0.0
743,Từ tài_tử là từ mượn tiếng nước nào,Hán,0.8985826969146729,0.9063515663146973,0.8908138275146484,0.007768869400024414,0.015537738800048828
744,Nhận_định nào nói đầy_đủ nhất các hình_thức phát_triển từ_vựng tiếng Việt,Cả A và B đều đúng,0.7976958155632019,0.8292628526687622,0.7752472162246704,0.02297510765492916,0.0540156364440918
745,Thế_nào là cách tạo từ mới,Kết_hợp cả B và C,0.7868843078613281,0.8263022899627686,0.7150882482528687,0.05084879323840141,0.1112140417098999
746,Trong tiếng Việt chúng_ta sử_dụng mượn ngôn_ngữ của nước nào nhiều nhất,Tiếng Hán,0.9562774300575256,0.9661465287208557,0.9419102668762207,0.010393085889518261,0.02423626184463501
747,Các từ như xà_phòng ô_tô ôxi rađiô cà_phê canô là từ mượn có nguồn_gốc từ đâu,Châu_Âu,0.9361810684204102,0.96780925989151,0.8960057497024536,0.029930219054222107,0.0718035101890564
748,Ý nào sau đây không phải cách để phát_triển từ_vựng,Pha_trộn từ giữa các quốc_gia,0.8360939025878906,0.9108457565307617,0.7015383243560791,0.09534065425395966,0.20930743217468262
749,Câu_thơ Mặt_trời của mẹ em nằm trên lưng từ mặt_trời được sử_dụng với nghĩa nào,Nghĩa chuyển chỉ đứa con là nguồn sống niềm tin và hi_vọng của người mẹ,0.8359153270721436,0.9043173789978027,0.7815268635749817,0.0510990135371685,0.12279051542282104
750,Thể_loại của Truyện_Kiều là,Truyện_Nôm,0.896766185760498,0.9259704351425171,0.8754642009735107,0.02136281318962574,0.05050623416900635
751,Truyện_Kiều có nguồn_gốc từ đâu,Từ một tác_phẩm tự_sự của Trung_Quốc,0.7601252198219299,0.8636457324028015,0.5799477100372314,0.12787586450576782,0.28369802236557007
752,Giá_trị hiện_thực của Truyện_Kiều là,Cả A và B,0.6243746280670166,0.7339020371437073,0.4075056314468384,0.15335214138031006,0.3263964056968689
753,Giá_trị về mặt nội_dung của Truyện_Kiều là gì,Cả 3 đáp_án trên,0.620829701423645,0.6574630737304688,0.6009653806686401,0.025934509932994843,0.05649769306182861
754,Đặc_sắc nhất về mặt nghệ_thuật của Truyện_Kiều là gì,Ngôn_ngữ_văn_học dân_tộc và thể thơ lục_bát đã đạt đến đỉnh_cao rực_rỡ,0.8015348315238953,0.8676596283912659,0.75003981590271,0.049119770526885986,0.11761981248855591
755,Ý nào sau đây có trình_tự đúng diễn_biến của các sự_kiện trong Truyện_Kiều là,Gặp_gỡ và đính_ước Gia_biến và lưu_lạc Đoàn_tụ,0.9442234039306641,0.9819915294647217,0.8909797668457031,0.03873329982161522,0.09101176261901855
756,Quê_hương của Nguyễn_Du ở đâu,Nghi_Xuân Hà_Tĩnh,0.9331247806549072,0.9735942482948303,0.9103160500526428,0.028693294152617455,0.0632781982421875
757,Nguyễn_Du sống ở thế_kỷ bao_nhiêu,XIX,0.9538289904594421,0.9770328998565674,0.9213508367538452,0.023659123107790947,0.05568206310272217
758,Tác_phẩm truyện_Kiều được mượn cốt_truyện của truyện nào,Kim_Vân_Kiều truyện,0.8423309326171875,0.8968605995178223,0.7412804365158081,0.07152822613716125,0.15558016300201416
759,Truyện_Kiều là tên gọi do ai đặt,Người dân,0.7930443286895752,0.8307032585144043,0.7507790327072144,0.032791100442409515,0.07992422580718994
760,Ý nào sau đây không đúng về nghệ_thuật của Truyện_Kiều,Trình_bày diễn_biến sự_việc theo chương_hồi,0.765148937702179,0.8124136924743652,0.7338771820068359,0.0339982844889164,0.0785365104675293
